run_number,condition_id,replicate,pH,Temp_C,RPM,Inoculum_pct,Sugar_gL,BC_yield_gL
464,155,2,4.0,27.5,87.5,5.0,60.0,4.37
465,155,3,4.0,27.5,87.5,5.0,60.0,4.637
466,156,1,4.0,27.5,87.5,7.5,20.0,4.422
467,156,2,4.0,27.5,87.5,7.5,20.0,4.468
468,156,3,4.0,27.5,87.5,7.5,20.0,5.092
469,157,1,4.0,27.5,87.5,7.5,30.0,5.66
470,157,2,4.0,27.5,87.5,7.5,30.0,5.081
471,157,3,4.0,27.5,87.5,7.5,30.0,5.447
472,158,1,4.0,27.5,87.5,7.5,40.0,5.686
473,158,2,4.0,27.5,87.5,7.5,40.0,5.72
474,158,3,4.0,27.5,87.5,7.5,40.0,5.852
475,159,1,4.0,27.5,87.5,7.5,50.0,6.073
476,159,2,4.0,27.5,87.5,7.5,50.0,5.805
477,159,3,4.0,27.5,87.5,7.5,50.0,6.198
478,160,1,4.0,27.5,87.5,7.5,60.0,5.33
479,160,2,4.0,27.5,87.5,7.5,60.0,5.652
480,160,3,4.0,27.5,87.5,7.5,60.0,6.377
481,161,1,4.0,27.5,87.5,10.0,20.0,5.012
482,161,2,4.0,27.5,87.5,10.0,20.0,5.351
483,161,3,4.0,27.5,87.5,10.0,20.0,4.976
484,162,1,4.0,27.5,87.5,10.0,30.0,5.913
485,162,2,4.0,27.5,87.5,10.0,30.0,5.734
486,162,3,4.0,27.5,87.5,10.0,30.0,5.702
487,163,1,4.0,27.5,87.5,10.0,40.0,5.982
488,163,2,4.0,27.5,87.5,10.0,40.0,6.32
489,163,3,4.0,27.5,87.5,10.0,40.0,5.962
490,164,1,4.0,27.5,87.5,10.0,50.0,6.486
491,164,2,4.0,27.5,87.5,10.0,50.0,6.604
492,164,3,4.0,27.5,87.5,10.0,50.0,6.403
493,165,1,4.0,27.5,87.5,10.0,60.0,5.97
494,165,2,4.0,27.5,87.5,10.0,60.0,6.177
495,165,3,4.0,27.5,87.5,10.0,60.0,5.964
496,166,1,4.0,27.5,87.5,12.5,20.0,5.312
497,166,2,4.0,27.5,87.5,12.5,20.0,4.537
498,166,3,4.0,27.5,87.5,12.5,20.0,4.956
499,167,1,4.0,27.5,87.5,12.5,30.0,5.293
500,167,2,4.0,27.5,87.5,12.5,30.0,5.431
501,167,3,4.0,27.5,87.5,12.5,30.0,6.232
502,168,1,4.0,27.5,87.5,12.5,40.0,6.551
503,168,2,4.0,27.5,87.5,12.5,40.0,6.099
504,168,3,4.0,27.5,87.5,12.5,40.0,5.879
505,169,1,4.0,27.5,87.5,12.5,50.0,5.57
506,169,2,4.0,27.5,87.5,12.5,50.0,6.248
507,169,3,4.0,27.5,87.5,12.5,50.0,7.078
508,170,1,4.0,27.5,87.5,12.5,60.0,6.272
509,170,2,4.0,27.5,87.5,12.5,60.0,5.993
510,170,3,4.0,27.5,87.5,12.5,60.0,6.28
511,171,1,4.0,27.5,87.5,15.0,20.0,4.413
512,171,2,4.0,27.5,87.5,15.0,20.0,4.767
513,171,3,4.0,27.5,87.5,15.0,20.0,4.878
514,172,1,4.0,27.5,87.5,15.0,30.0,5.626
515,172,2,4.0,27.5,87.5,15.0,30.0,5.871
516,172,3,4.0,27.5,87.5,15.0,30.0,5.747
517,173,1,4.0,27.5,87.5,15.0,40.0,6.287
518,173,2,4.0,27.5,87.5,15.0,40.0,5.907
519,173,3,4.0,27.5,87.5,15.0,40.0,6.351
520,174,1,4.0,27.5,87.5,15.0,50.0,6.656
521,174,2,4.0,27.5,87.5,15.0,50.0,5.928
522,174,3,4.0,27.5,87.5,15.0,50.0,5.951
523,175,1,4.0,27.5,87.5,15.0,60.0,6.324
524,175,2,4.0,27.5,87.5,15.0,60.0,5.896
525,175,3,4.0,27.5,87.5,15.0,60.0,6.343
526,176,1,4.0,27.5,125.0,5.0,20.0,3.551
527,176,2,4.0,27.5,125.0,5.0,20.0,4.082
528,176,3,4.0,27.5,125.0,5.0,20.0,3.712
529,177,1,4.0,27.5,125.0,5.0,30.0,4.622
530,177,2,4.0,27.5,125.0,5.0,30.0,4.988
531,177,3,4.0,27.5,125.0,5.0,30.0,4.449
532,178,1,4.0,27.5,125.0,5.0,40.0,4.811
533,178,2,4.0,27.5,125.0,5.0,40.0,4.949
534,178,3,4.0,27.5,125.0,5.0,40.0,5.202
535,179,1,4.0,27.5,125.0,5.0,50.0,4.812
536,179,2,4.0,27.5,125.0,5.0,50.0,5.428
537,179,3,4.0,27.5,125.0,5.0,50.0,5.099
538,180,1,4.0,27.5,125.0,5.0,60.0,5.396
539,180,2,4.0,27.5,125.0,5.0,60.0,4.405
540,180,3,4.0,27.5,125.0,5.0,60.0,4.855
541,181,1,4.0,27.5,125.0,7.5,20.0,3.903
542,181,2,4.0,27.5,125.0,7.5,20.0,4.144
543,181,3,4.0,27.5,125.0,7.5,20.0,4.444
544,182,1,4.0,27.5,125.0,7.5,30.0,5.2
545,182,2,4.0,27.5,125.0,7.5,30.0,5.179
546,182,3,4.0,27.5,125.0,7.5,30.0,5.205
547,183,1,4.0,27.5,125.0,7.5,40.0,5.832
548,183,2,4.0,27.5,125.0,7.5,40.0,5.493
549,183,3,4.0,27.5,125.0,7.5,40.0,5.973
550,184,1,4.0,27.5,125.0,7.5,50.0,6.136
551,184,2,4.0,27.5,125.0,7.5,50.0,6.058
552,184,3,4.0,27.5,125.0,7.5,50.0,6.106
553,185,1,4.0,27.5,125.0,7.5,60.0,5.858
554,185,2,4.0,27.5,125.0,7.5,60.0,6.345
555,185,3,4.0,27.5,125.0,7.5,60.0,5.751
556,186,1,4.0,27.5,125.0,10.0,20.0,4.689
557,186,2,4.0,27.5,125.0,10.0,20.0,4.564
558,186,3,4.0,27.5,125.0,10.0,20.0,4.486
559,187,1,4.0,27.5,125.0,10.0,30.0,5.302
560,187,2,4.0,27.5,125.0,10.0,30.0,5.401
561,187,3,4.0,27.5,125.0,10.0,30.0,5.63
562,188,1,4.0,27.5,125.0,10.0,40.0,6.269
563,188,2,4.0,27.5,125.0,10.0,40.0,6.189
564,188,3,4.0,27.5,125.0,10.0,40.0,5.961
565,189,1,4.0,27.5,125.0,10.0,50.0,6.602
566,189,2,4.0,27.5,125.0,10.0,50.0,6.557
567,189,3,4.0,27.5,125.0,10.0,50.0,6.305
568,190,1,4.0,27.5,125.0,10.0,60.0,5.992
569,190,2,4.0,27.5,125.0,10.0,60.0,6.329
570,190,3,4.0,27.5,125.0,10.0,60.0,6.228
571,191,1,4.0,27.5,125.0,12.5,20.0,4.47
572,191,2,4.0,27.5,125.0,12.5,20.0,4.856
573,191,3,4.0,27.5,125.0,12.5,20.0,4.948
574,192,1,4.0,27.5,125.0,12.5,30.0,5.498
575,192,2,4.0,27.5,125.0,12.5,30.0,5.803
576,192,3,4.0,27.5,125.0,12.5,30.0,5.343
577,193,1,4.0,27.5,125.0,12.5,40.0,6.649
578,193,2,4.0,27.5,125.0,12.5,40.0,6.624
579,193,3,4.0,27.5,125.0,12.5,40.0,6.204
580,194,1,4.0,27.5,125.0,12.5,50.0,6.552
581,194,2,4.0,27.5,125.0,12.5,50.0,5.775
582,194,3,4.0,27.5,125.0,12.5,50.0,6.126
583,195,1,4.0,27.5,125.0,12.5,60.0,6.193
584,195,2,4.0,27.5,125.0,12.5,60.0,5.975
585,195,3,4.0,27.5,125.0,12.5,60.0,6.475
586,196,1,4.0,27.5,125.0,15.0,20.0,5.234
587,196,2,4.0,27.5,125.0,15.0,20.0,4.346
588,196,3,4.0,27.5,125.0,15.0,20.0,4.441
589,197,1,4.0,27.5,125.0,15.0,30.0,5.616
590,197,2,4.0,27.5,125.0,15.0,30.0,6.001
591,197,3,4.0,27.5,125.0,15.0,30.0,5.208
592,198,1,4.0,27.5,125.0,15.0,40.0,6.145
593,198,2,4.0,27.5,125.0,15.0,40.0,6.585
594,198,3,4.0,27.5,125.0,15.0,40.0,5.613
595,199,1,4.0,27.5,125.0,15.0,50.0,5.891
596,199,2,4.0,27.5,125.0,15.0,50.0,6.131
597,199,3,4.0,27.5,125.0,15.0,50.0,6.104
598,200,1,4.0,27.5,125.0,15.0,60.0,6.303
599,200,2,4.0,27.5,125.0,15.0,60.0,6.143
600,200,3,4.0,27.5,125.0,15.0,60.0,5.578
601,201,1,4.0,27.5,162.5,5.0,20.0,3.394
602,201,2,4.0,27.5,162.5,5.0,20.0,3.088
603,201,3,4.0,27.5,162.5,5.0,20.0,3.607
604,202,1,4.0,27.5,162.5,5.0,30.0,4.024
605,202,2,4.0,27.5,162.5,5.0,30.0,4.022
606,202,3,4.0,27.5,162.5,5.0,30.0,4.352
607,203,1,4.0,27.5,162.5,5.0,40.0,5.014
608,203,2,4.0,27.5,162.5,5.0,40.0,4.925
609,203,3,4.0,27.5,162.5,5.0,40.0,4.328
610,204,1,4.0,27.5,162.5,5.0,50.0,5.201
611,204,2,4.0,27.5,162.5,5.0,50.0,4.76
612,204,3,4.0,27.5,162.5,5.0,50.0,5.116
613,205,1,4.0,27.5,162.5,5.0,60.0,4.551
614,205,2,4.0,27.5,162.5,5.0,60.0,5.075
615,205,3,4.0,27.5,162.5,5.0,60.0,4.724
616,206,1,4.0,27.5,162.5,7.5,20.0,3.591
617,206,2,4.0,27.5,162.5,7.5,20.0,4.15
618,206,3,4.0,27.5,162.5,7.5,20.0,4.018
619,207,1,4.0,27.5,162.5,7.5,30.0,4.728
620,207,2,4.0,27.5,162.5,7.5,30.0,5.306
621,207,3,4.0,27.5,162.5,7.5,30.0,4.777
622,208,1,4.0,27.5,162.5,7.5,40.0,5.509
623,208,2,4.0,27.5,162.5,7.5,40.0,5.575
624,208,3,4.0,27.5,162.5,7.5,40.0,5.326
625,209,1,4.0,27.5,162.5,7.5,50.0,5.882
626,209,2,4.0,27.5,162.5,7.5,50.0,5.601
627,209,3,4.0,27.5,162.5,7.5,50.0,5.635
628,210,1,4.0,27.5,162.5,7.5,60.0,6.032
629,210,2,4.0,27.5,162.5,7.5,60.0,5.359
630,210,3,4.0,27.5,162.5,7.5,60.0,4.974
631,211,1,4.0,27.5,162.5,10.0,20.0,4.801
632,211,2,4.0,27.5,162.5,10.0,20.0,5.064
633,211,3,4.0,27.5,162.5,10.0,20.0,4.237
634,212,1,4.0,27.5,162.5,10.0,30.0,4.758
635,212,2,4.0,27.5,162.5,10.0,30.0,5.213
636,212,3,4.0,27.5,162.5,10.0,30.0,5.22
637,213,1,4.0,27.5,162.5,10.0,40.0,5.847
638,213,2,4.0,27.5,162.5,10.0,40.0,5.588
639,213,3,4.0,27.5,162.5,10.0,40.0,6.062
640,214,1,4.0,27.5,162.5,10.0,50.0,6.297
641,214,2,4.0,27.5,162.5,10.0,50.0,5.732
642,214,3,4.0,27.5,162.5,10.0,50.0,6.346
643,215,1,4.0,27.5,162.5,10.0,60.0,6.625
644,215,2,4.0,27.5,162.5,10.0,60.0,6.098
645,215,3,4.0,27.5,162.5,10.0,60.0,5.956
646,216,1,4.0,27.5,162.5,12.5,20.0,4.41
647,216,2,4.0,27.5,162.5,12.5,20.0,4.622
648,216,3,4.0,27.5,162.5,12.5,20.0,3.965
649,217,1,4.0,27.5,162.5,12.5,30.0,5.446
650,217,2,4.0,27.5,162.5,12.5,30.0,5.291
651,217,3,4.0,27.5,162.5,12.5,30.0,5.917
652,218,1,4.0,27.5,162.5,12.5,40.0,5.951
653,218,2,4.0,27.5,162.5,12.5,40.0,6.467
654,218,3,4.0,27.5,162.5,12.5,40.0,5.691
655,219,1,4.0,27.5,162.5,12.5,50.0,6.414
656,219,2,4.0,27.5,162.5,12.5,50.0,6.339
657,219,3,4.0,27.5,162.5,12.5,50.0,6.007
658,220,1,4.0,27.5,162.5,12.5,60.0,6.2
659,220,2,4.0,27.5,162.5,12.5,60.0,6.49
660,220,3,4.0,27.5,162.5,12.5,60.0,6.059
661,221,1,4.0,27.5,162.5,15.0,20.0,3.776
662,221,2,4.0,27.5,162.5,15.0,20.0,4.245
663,221,3,4.0,27.5,162.5,15.0,20.0,3.997
664,222,1,4.0,27.5,162.5,15.0,30.0,5.104
665,222,2,4.0,27.5,162.5,15.0,30.0,5.177
666,222,3,4.0,27.5,162.5,15.0,30.0,4.722
667,223,1,4.0,27.5,162.5,15.0,40.0,5.348
668,223,2,4.0,27.5,162.5,15.0,40.0,5.935
669,223,3,4.0,27.5,162.5,15.0,40.0,5.654
670,224,1,4.0,27.5,162.5,15.0,50.0,5.332
671,224,2,4.0,27.5,162.5,15.0,50.0,6.27
672,224,3,4.0,27.5,162.5,15.0,50.0,6.126
673,225,1,4.0,27.5,162.5,15.0,60.0,5.75
674,225,2,4.0,27.5,162.5,15.0,60.0,5.581
675,225,3,4.0,27.5,162.5,15.0,60.0,6.184
676,226,1,4.0,27.5,200.0,5.0,20.0,2.673
677,226,2,4.0,27.5,200.0,5.0,20.0,3.242
678,226,3,4.0,27.5,200.0,5.0,20.0,2.693
679,227,1,4.0,27.5,200.0,5.0,30.0,3.709
680,227,2,4.0,27.5,200.0,5.0,30.0,3.553
681,227,3,4.0,27.5,200.0,5.0,30.0,3.829
682,228,1,4.0,27.5,200.0,5.0,40.0,4.45
683,228,2,4.0,27.5,200.0,5.0,40.0,4.625
684,228,3,4.0,27.5,200.0,5.0,40.0,4.129
685,229,1,4.0,27.5,200.0,5.0,50.0,4.478
686,229,2,4.0,27.5,200.0,5.0,50.0,4.466
687,229,3,4.0,27.5,200.0,5.0,50.0,4.821
688,230,1,4.0,27.5,200.0,5.0,60.0,4.995
689,230,2,4.0,27.5,200.0,5.0,60.0,4.447
690,230,3,4.0,27.5,200.0,5.0,60.0,4.456
691,231,1,4.0,27.5,200.0,7.5,20.0,3.363
692,231,2,4.0,27.5,200.0,7.5,20.0,3.206
693,231,3,4.0,27.5,200.0,7.5,20.0,3.542
694,232,1,4.0,27.5,200.0,7.5,30.0,3.67
695,232,2,4.0,27.5,200.0,7.5,30.0,4.069
696,232,3,4.0,27.5,200.0,7.5,30.0,4.081
697,233,1,4.0,27.5,200.0,7.5,40.0,4.325
698,233,2,4.0,27.5,200.0,7.5,40.0,4.705
699,233,3,4.0,27.5,200.0,7.5,40.0,4.719
700,234,1,4.0,27.5,200.0,7.5,50.0,5.244
701,234,2,4.0,27.5,200.0,7.5,50.0,5.612
702,234,3,4.0,27.5,200.0,7.5,50.0,5.231
703,235,1,4.0,27.5,200.0,7.5,60.0,4.986
704,235,2,4.0,27.5,200.0,7.5,60.0,5.259
705,235,3,4.0,27.5,200.0,7.5,60.0,5.569
706,236,1,4.0,27.5,200.0,10.0,20.0,3.402
707,236,2,4.0,27.5,200.0,10.0,20.0,3.42
708,236,3,4.0,27.5,200.0,10.0,20.0,3.831
709,237,1,4.0,27.5,200.0,10.0,30.0,4.638
710,237,2,4.0,27.5,200.0,10.0,30.0,4.881
711,237,3,4.0,27.5,200.0,10.0,30.0,4.696
712,238,1,4.0,27.5,200.0,10.0,40.0,5.571
713,238,2,4.0,27.5,200.0,10.0,40.0,5.085
714,238,3,4.0,27.5,200.0,10.0,40.0,5.372
715,239,1,4.0,27.5,200.0,10.0,50.0,5.641
716,239,2,4.0,27.5,200.0,10.0,50.0,5.36
717,239,3,4.0,27.5,200.0,10.0,50.0,5.262
718,240,1,4.0,27.5,200.0,10.0,60.0,5.867
719,240,2,4.0,27.5,200.0,10.0,60.0,5.577
720,240,3,4.0,27.5,200.0,10.0,60.0,5.389
721,241,1,4.0,27.5,200.0,12.5,20.0,3.748
722,241,2,4.0,27.5,200.0,12.5,20.0,4.091
723,241,3,4.0,27.5,200.0,12.5,20.0,3.136
724,242,1,4.0,27.5,200.0,12.5,30.0,4.381
725,242,2,4.0,27.5,200.0,12.5,30.0,4.542
726,242,3,4.0,27.5,200.0,12.5,30.0,5.209
727,243,1,4.0,27.5,200.0,12.5,40.0,5.554
728,243,2,4.0,27.5,200.0,12.5,40.0,5.69
729,243,3,4.0,27.5,200.0,12.5,40.0,5.156
730,244,1,4.0,27.5,200.0,12.5,50.0,5.487
731,244,2,4.0,27.5,200.0,12.5,50.0,5.925
732,244,3,4.0,27.5,200.0,12.5,50.0,5.816
733,245,1,4.0,27.5,200.0,12.5,60.0,5.929
734,245,2,4.0,27.5,200.0,12.5,60.0,5.722
735,245,3,4.0,27.5,200.0,12.5,60.0,5.853
736,246,1,4.0,27.5,200.0,15.0,20.0,3.619
737,246,2,4.0,27.5,200.0,15.0,20.0,3.793
738,246,3,4.0,27.5,200.0,15.0,20.0,3.801
739,247,1,4.0,27.5,200.0,15.0,30.0,4.146
740,247,2,4.0,27.5,200.0,15.0,30.0,3.971
741,247,3,4.0,27.5,200.0,15.0,30.0,4.88
742,248,1,4.0,27.5,200.0,15.0,40.0,5.608
743,248,2,4.0,27.5,200.0,15.0,40.0,4.989
744,248,3,4.0,27.5,200.0,15.0,40.0,4.754
745,249,1,4.0,27.5,200.0,15.0,50.0,5.628
746,249,2,4.0,27.5,200.0,15.0,50.0,5.861
747,249,3,4.0,27.5,200.0,15.0,50.0,6.103
748,250,1,4.0,27.5,200.0,15.0,60.0,5.72
749,250,2,4.0,27.5,200.0,15.0,60.0,5.471
750,250,3,4.0,27.5,200.0,15.0,60.0,5.325
751,251,1,4.0,30.0,50.0,5.0,20.0,3.903
752,251,2,4.0,30.0,50.0,5.0,20.0,3.816
753,251,3,4.0,30.0,50.0,5.0,20.0,3.616
754,252,1,4.0,30.0,50.0,5.0,30.0,5.199
755,252,2,4.0,30.0,50.0,5.0,30.0,5.125
756,252,3,4.0,30.0,50.0,5.0,30.0,4.943
757,253,1,4.0,30.0,50.0,5.0,40.0,4.742
758,253,2,4.0,30.0,50.0,5.0,40.0,5.239
759,253,3,4.0,30.0,50.0,5.0,40.0,5.179
760,254,1,4.0,30.0,50.0,5.0,50.0,5.149
761,254,2,4.0,30.0,50.0,5.0,50.0,5.375
762,254,3,4.0,30.0,50.0,5.0,50.0,5.203
763,255,1,4.0,30.0,50.0,5.0,60.0,4.907
764,255,2,4.0,30.0,50.0,5.0,60.0,4.878
765,255,3,4.0,30.0,50.0,5.0,60.0,4.795
766,256,1,4.0,30.0,50.0,7.5,20.0,4.101
767,256,2,4.0,30.0,50.0,7.5,20.0,4.623
768,256,3,4.0,30.0,50.0,7.5,20.0,4.444
769,257,1,4.0,30.0,50.0,7.5,30.0,4.967
770,257,2,4.0,30.0,50.0,7.5,30.0,5.796
771,257,3,4.0,30.0,50.0,7.5,30.0,5.809
772,258,1,4.0,30.0,50.0,7.5,40.0,6.081
773,258,2,4.0,30.0,50.0,7.5,40.0,5.771
774,258,3,4.0,30.0,50.0,7.5,40.0,6.078
775,259,1,4.0,30.0,50.0,7.5,50.0,5.728
776,259,2,4.0,30.0,50.0,7.5,50.0,5.782
777,259,3,4.0,30.0,50.0,7.5,50.0,5.419
778,260,1,4.0,30.0,50.0,7.5,60.0,5.511
779,260,2,4.0,30.0,50.0,7.5,60.0,5.417
780,260,3,4.0,30.0,50.0,7.5,60.0,5.035
781,261,1,4.0,30.0,50.0,10.0,20.0,4.986
782,261,2,4.0,30.0,50.0,10.0,20.0,4.978
783,261,3,4.0,30.0,50.0,10.0,20.0,5.503
784,262,1,4.0,30.0,50.0,10.0,30.0,5.975
785,262,2,4.0,30.0,50.0,10.0,30.0,5.728
786,262,3,4.0,30.0,50.0,10.0,30.0,5.795
787,263,1,4.0,30.0,50.0,10.0,40.0,6.112
788,263,2,4.0,30.0,50.0,10.0,40.0,6.043
789,263,3,4.0,30.0,50.0,10.0,40.0,5.797
790,264,1,4.0,30.0,50.0,10.0,50.0,6.083
791,264,2,4.0,30.0,50.0,10.0,50.0,5.916
792,264,3,4.0,30.0,50.0,10.0,50.0,5.775
793,265,1,4.0,30.0,50.0,10.0,60.0,5.943
794,265,2,4.0,30.0,50.0,10.0,60.0,5.91
795,265,3,4.0,30.0,50.0,10.0,60.0,5.3
796,266,1,4.0,30.0,50.0,12.5,20.0,5.066
797,266,2,4.0,30.0,50.0,12.5,20.0,5.379
798,266,3,4.0,30.0,50.0,12.5,20.0,5.397
799,267,1,4.0,30.0,50.0,12.5,30.0,6.112
800,267,2,4.0,30.0,50.0,12.5,30.0,5.836
801,267,3,4.0,30.0,50.0,12.5,30.0,5.588
802,268,1,4.0,30.0,50.0,12.5,40.0,5.897
803,268,2,4.0,30.0,50.0,12.5,40.0,6.296
804,268,3,4.0,30.0,50.0,12.5,40.0,6.306
805,269,1,4.0,30.0,50.0,12.5,50.0,6.585
806,269,2,4.0,30.0,50.0,12.5,50.0,6.533
807,269,3,4.0,30.0,50.0,12.5,50.0,6.188
808,270,1,4.0,30.0,50.0,12.5,60.0,5.552
809,270,2,4.0,30.0,50.0,12.5,60.0,5.811
810,270,3,4.0,30.0,50.0,12.5,60.0,5.961
811,271,1,4.0,30.0,50.0,15.0,20.0,4.843
812,271,2,4.0,30.0,50.0,15.0,20.0,4.738
813,271,3,4.0,30.0,50.0,15.0,20.0,4.971
814,272,1,4.0,30.0,50.0,15.0,30.0,5.484
815,272,2,4.0,30.0,50.0,15.0,30.0,5.449
816,272,3,4.0,30.0,50.0,15.0,30.0,5.712
817,273,1,4.0,30.0,50.0,15.0,40.0,5.887
818,273,2,4.0,30.0,50.0,15.0,40.0,6.068
819,273,3,4.0,30.0,50.0,15.0,40.0,6.076
820,274,1,4.0,30.0,50.0,15.0,50.0,5.706
821,274,2,4.0,30.0,50.0,15.0,50.0,5.89
822,274,3,4.0,30.0,50.0,15.0,50.0,6.428
823,275,1,4.0,30.0,50.0,15.0,60.0,5.375
824,275,2,4.0,30.0,50.0,15.0,60.0,5.107
825,275,3,4.0,30.0,50.0,15.0,60.0,5.179
826,276,1,4.0,30.0,87.5,5.0,20.0,3.983
827,276,2,4.0,30.0,87.5,5.0,20.0,3.984
828,276,3,4.0,30.0,87.5,5.0,20.0,3.942
829,277,1,4.0,30.0,87.5,5.0,30.0,5.115
830,277,2,4.0,30.0,87.5,5.0,30.0,4.027
831,277,3,4.0,30.0,87.5,5.0,30.0,4.886
832,278,1,4.0,30.0,87.5,5.0,40.0,5.662
833,278,2,4.0,30.0,87.5,5.0,40.0,4.909
834,278,3,4.0,30.0,87.5,5.0,40.0,5.119
835,279,1,4.0,30.0,87.5,5.0,50.0,5.114
836,279,2,4.0,30.0,87.5,5.0,50.0,5.075
837,279,3,4.0,30.0,87.5,5.0,50.0,5.234
838,280,1,4.0,30.0,87.5,5.0,60.0,5.475
839,280,2,4.0,30.0,87.5,5.0,60.0,5.589
840,280,3,4.0,30.0,87.5,5.0,60.0,4.981
841,281,1,4.0,30.0,87.5,7.5,20.0,5.208
842,281,2,4.0,30.0,87.5,7.5,20.0,4.685
843,281,3,4.0,30.0,87.5,7.5,20.0,5.166
844,282,1,4.0,30.0,87.5,7.5,30.0,5.449
845,282,2,4.0,30.0,87.5,7.5,30.0,5.512
846,282,3,4.0,30.0,87.5,7.5,30.0,5.577
847,283,1,4.0,30.0,87.5,7.5,40.0,6.815
848,283,2,4.0,30.0,87.5,7.5,40.0,6.163
849,283,3,4.0,30.0,87.5,7.5,40.0,5.727
850,284,1,4.0,30.0,87.5,7.5,50.0,6.296
851,284,2,4.0,30.0,87.5,7.5,50.0,5.924
852,284,3,4.0,30.0,87.5,7.5,50.0,5.888
853,285,1,4.0,30.0,87.5,7.5,60.0,6.029
854,285,2,4.0,30.0,87.5,7.5,60.0,5.784
855,285,3,4.0,30.0,87.5,7.5,60.0,5.853
856,286,1,4.0,30.0,87.5,10.0,20.0,5.079
857,286,2,4.0,30.0,87.5,10.0,20.0,5.169
858,286,3,4.0,30.0,87.5,10.0,20.0,5.194
859,287,1,4.0,30.0,87.5,10.0,30.0,5.333
860,287,2,4.0,30.0,87.5,10.0,30.0,6.062
861,287,3,4.0,30.0,87.5,10.0,30.0,5.6
862,288,1,4.0,30.0,87.5,10.0,40.0,5.921
863,288,2,4.0,30.0,87.5,10.0,40.0,6.309
864,288,3,4.0,30.0,87.5,10.0,40.0,6.349
865,289,1,4.0,30.0,87.5,10.0,50.0,6.231
866,289,2,4.0,30.0,87.5,10.0,50.0,6.658
867,289,3,4.0,30.0,87.5,10.0,50.0,6.049
868,290,1,4.0,30.0,87.5,10.0,60.0,6.061
869,290,2,4.0,30.0,87.5,10.0,60.0,6.011
870,290,3,4.0,30.0,87.5,10.0,60.0,6.162
871,291,1,4.0,30.0,87.5,12.5,20.0,5.253
872,291,2,4.0,30.0,87.5,12.5,20.0,4.893
873,291,3,4.0,30.0,87.5,12.5,20.0,5.378
874,292,1,4.0,30.0,87.5,12.5,30.0,5.993
875,292,2,4.0,30.0,87.5,12.5,30.0,5.445
876,292,3,4.0,30.0,87.5,12.5,30.0,5.427
877,293,1,4.0,30.0,87.5,12.5,40.0,6.422
878,293,2,4.0,30.0,87.5,12.5,40.0,6.363
879,293,3,4.0,30.0,87.5,12.5,40.0,6.396
880,294,1,4.0,30.0,87.5,12.5,50.0,6.517
881,294,2,4.0,30.0,87.5,12.5,50.0,6.588
882,294,3,4.0,30.0,87.5,12.5,50.0,6.79
883,295,1,4.0,30.0,87.5,12.5,60.0,5.964
884,295,2,4.0,30.0,87.5,12.5,60.0,5.947
885,295,3,4.0,30.0,87.5,12.5,60.0,5.969
886,296,1,4.0,30.0,87.5,15.0,20.0,5.056
887,296,2,4.0,30.0,87.5,15.0,20.0,5.324
888,296,3,4.0,30.0,87.5,15.0,20.0,4.854
889,297,1,4.0,30.0,87.5,15.0,30.0,5.075
890,297,2,4.0,30.0,87.5,15.0,30.0,5.298
891,297,3,4.0,30.0,87.5,15.0,30.0,5.542
892,298,1,4.0,30.0,87.5,15.0,40.0,6.069
893,298,2,4.0,30.0,87.5,15.0,40.0,6.111
894,298,3,4.0,30.0,87.5,15.0,40.0,6.236
895,299,1,4.0,30.0,87.5,15.0,50.0,6.238
896,299,2,4.0,30.0,87.5,15.0,50.0,6.619
897,299,3,4.0,30.0,87.5,15.0,50.0,6.136
898,300,1,4.0,30.0,87.5,15.0,60.0,5.834
899,300,2,4.0,30.0,87.5,15.0,60.0,6.209
900,300,3,4.0,30.0,87.5,15.0,60.0,5.645
901,301,1,4.0,30.0,125.0,5.0,20.0,3.909
902,301,2,4.0,30.0,125.0,5.0,20.0,3.829
903,301,3,4.0,30.0,125.0,5.0,20.0,3.759
904,302,1,4.0,30.0,125.0,5.0,30.0,5.12
905,302,2,4.0,30.0,125.0,5.0,30.0,4.501
906,302,3,4.0,30.0,125.0,5.0,30.0,5.252
907,303,1,4.0,30.0,125.0,5.0,40.0,5.137
908,303,2,4.0,30.0,125.0,5.0,40.0,4.842
909,303,3,4.0,30.0,125.0,5.0,40.0,5.22
910,304,1,4.0,30.0,125.0,5.0,50.0,5.074
911,304,2,4.0,30.0,125.0,5.0,50.0,5.165
912,304,3,4.0,30.0,125.0,5.0,50.0,5.486
913,305,1,4.0,30.0,125.0,5.0,60.0,5.356
914,305,2,4.0,30.0,125.0,5.0,60.0,5.026
915,305,3,4.0,30.0,125.0,5.0,60.0,5.476
916,306,1,4.0,30.0,125.0,7.5,20.0,4.824
917,306,2,4.0,30.0,125.0,7.5,20.0,4.902
918,306,3,4.0,30.0,125.0,7.5,20.0,4.648
919,307,1,4.0,30.0,125.0,7.5,30.0,5.757
920,307,2,4.0,30.0,125.0,7.5,30.0,4.848
921,307,3,4.0,30.0,125.0,7.5,30.0,5.286
922,308,1,4.0,30.0,125.0,7.5,40.0,5.657
923,308,2,4.0,30.0,125.0,7.5,40.0,5.933
924,308,3,4.0,30.0,125.0,7.5,40.0,5.74
925,309,1,4.0,30.0,125.0,7.5,50.0,6.028
926,309,2,4.0,30.0,125.0,7.5,50.0,6.602
927,309,3,4.0,30.0,125.0,7.5,50.0,6.027
